time[YYYY-MM-DD hh:mm:ss PST], water_temperature
"2013/09/27 17:58:44", 16.386
"2013/09/27 17:58:59", 16.764
"2013/09/27 17:59:14", 17.241
"2013/09/27 17:59:29", 17.308
"2013/09/27 17:59:44", 17.307
"2013/09/27 17:59:59", 16.432
"2013/09/27 18:00:14", 16.337
"2013/09/27 18:00:29", 16.320
"2013/09/27 18:00:44", 16.378
"2013/09/27 18:00:59", 16.587
"2013/09/27 18:01:14", 16.593
"2013/09/27 18:01:29", 17.161
"2013/09/27 18:01:44", 17.105
"2013/09/27 18:01:59", 17.093
"2013/09/27 18:02:14", 16.571
"2013/09/27 18:02:29", 16.339
"2013/09/27 18:02:44", 16.351
"2013/09/27 18:02:59", 16.846
"2013/09/27 18:03:14", 17.225
"2013/09/27 18:03:29", 17.242
"2013/09/27 18:03:44", 17.165
"2013/09/27 18:03:59", 16.472
"2013/09/27 18:04:14", 16.492
"2013/09/27 18:04:29", 17.076
"2013/09/27 18:04:43", 17.064
"2013/09/27 18:04:58", 17.184
"2013/09/27 18:05:13", 17.103
"2013/09/27 18:05:28", 16.600
"2013/09/27 18:05:43", 16.956
"2013/09/27 18:05:59", 17.067
"2013/09/27 18:06:14", 16.453
"2013/09/27 18:06:29", 16.913
"2013/09/27 18:06:44", 17.152
"2013/09/27 18:06:59", 17.159
"2013/09/27 18:07:14", 17.173
"2013/09/27 18:07:29", 17.197
"2013/09/27 18:07:44", 17.204
"2013/09/27 18:07:59", 16.728
"2013/09/27 18:08:14", 17.160
"2013/09/27 18:08:29", 17.195
"2013/09/27 18:08:44", 17.221
"2013/09/27 18:09:00", 17.219
"2013/09/27 18:09:14", 17.226
"2013/09/27 18:09:29", 17.239
"2013/09/27 18:09:44", 17.270
"2013/09/27 18:09:59", 17.272
"2013/09/27 18:10:14", 17.282
"2013/09/27 18:10:29", 17.283
"2013/09/27 18:10:44", 17.260
"2013/09/27 18:10:59", 17.264
"2013/09/27 18:11:14", 17.284
"2013/09/27 18:11:29", 17.263
"2013/09/27 18:11:44", 17.278
"2013/09/27 18:11:59", 17.306
"2013/09/27 18:12:14", 17.191
"2013/09/27 18:12:29", 17.239
"2013/09/27 18:12:44", 17.271
"2013/09/27 18:12:59", 17.277
"2013/09/27 18:13:14", 17.281
"2013/09/27 18:13:29", 17.346
"2013/09/27 18:13:44", 17.397
"2013/09/27 18:13:59", 17.431
"2013/09/27 18:14:14", 17.369
"2013/09/27 18:14:29", 17.275
"2013/09/27 18:14:43", 17.280
"2013/09/27 18:14:58", 17.272
"2013/09/27 18:15:13", 17.284
"2013/09/27 18:15:28", 17.264
"2013/09/27 18:15:43", 17.236
"2013/09/27 18:15:59", 17.243
"2013/09/27 18:16:14", 17.254
"2013/09/27 18:16:44", 17.209
"2013/09/27 18:16:59", 17.214
"2013/09/27 18:17:14", 17.160
"2013/09/27 18:17:29", 17.182
"2013/09/27 18:17:44", 17.168
"2013/09/27 18:17:59", 17.177
"2013/09/27 18:18:14", 17.189
"2013/09/27 18:18:29", 17.195
"2013/09/27 18:18:44", 17.187
"2013/09/27 18:18:59", 17.186
"2013/09/27 18:19:14", 17.206
"2013/09/27 18:19:29", 17.193
"2013/09/27 18:19:44", 17.201
"2013/09/27 18:19:59", 17.178
"2013/09/27 18:20:14", 17.175
"2013/09/27 18:20:44", 17.158
"2013/09/27 18:20:59", 17.163
"2013/09/27 18:21:14", 17.129
"2013/09/27 18:21:29", 17.056
"2013/09/27 18:21:44", 17.130
"2013/09/27 18:21:59", 17.149
"2013/09/27 18:22:14", 17.147
"2013/09/27 18:22:29", 17.122
"2013/09/27 18:22:44", 17.131
"2013/09/27 18:22:59", 17.125
"2013/09/27 18:23:14", 17.110
"2013/09/27 18:23:29", 17.109
"2013/09/27 18:23:44", 17.103
"2013/09/27 18:23:59", 17.101
"2013/09/27 18:24:14", 17.099
"2013/09/27 18:24:44", 17.088
"2013/09/27 18:24:58", 17.073
"2013/09/27 18:25:13", 17.067
"2013/09/27 18:25:28", 17.057
"2013/09/27 18:25:43", 17.050
"2013/09/27 18:25:59", 17.038
"2013/09/27 18:26:14", 17.033
"2013/09/27 18:26:29", 16.989
"2013/09/27 18:26:44", 17.022
"2013/09/27 18:26:59", 17.059
"2013/09/27 18:27:14", 17.030
"2013/09/27 18:27:29", 17.008
"2013/09/27 18:27:44", 17.027
"2013/09/27 18:27:59", 17.002
"2013/09/27 18:28:14", 17.019
"2013/09/27 18:28:29", 17.013
"2013/09/27 18:28:44", 16.996
"2013/09/27 18:28:59", 17.047
"2013/09/27 18:29:14", 17.090
"2013/09/27 18:29:44", 17.126
"2013/09/27 18:29:59", 17.134
"2013/09/27 18:30:14", 17.107
"2013/09/27 18:30:29", 17.134
"2013/09/27 18:30:44", 17.171
"2013/09/27 18:30:59", 17.148
"2013/09/27 18:31:14", 17.140
"2013/09/27 18:31:44", 17.151
"2013/09/27 18:31:59", 17.177
"2013/09/27 18:32:14", 17.193
"2013/09/27 18:32:44", 17.072
"2013/09/27 18:32:59", 17.047
"2013/09/27 18:33:14", 17.062
"2013/09/27 18:33:44", 17.008
"2013/09/27 18:33:58", 17.024
"2013/09/27 18:34:13", 17.005
"2013/09/27 18:34:28", 16.983
"2013/09/27 18:34:43", 17.084
"2013/09/27 18:34:58", 17.162
"2013/09/27 18:35:13", 17.154
"2013/09/27 18:35:29", 17.122
"2013/09/27 18:35:44", 17.230
"2013/09/27 18:35:59", 17.092
"2013/09/27 18:36:14", 17.145
"2013/09/27 18:36:44", 17.059
"2013/09/27 18:36:59", 17.111
"2013/09/27 18:37:14", 16.997
"2013/09/27 18:37:30", 17.095
"2013/09/27 18:37:44", 17.068
"2013/09/27 18:37:59", 17.148
"2013/09/27 18:38:14", 17.061
"2013/09/27 18:38:29", 17.011
"2013/09/27 18:38:44", 17.044
"2013/09/27 18:38:59", 16.966
"2013/09/27 18:39:14", 16.991
"2013/09/27 18:39:44", 17.017
"2013/09/27 18:39:59", 17.070
"2013/09/27 18:40:14", 17.027
"2013/09/27 18:40:29", 16.945
"2013/09/27 18:40:44", 17.105
"2013/09/27 18:41:14", 17.011
"2013/09/27 18:41:29", 17.022
"2013/09/27 18:41:44", 17.075
"2013/09/27 18:42:14", 17.146
"2013/09/27 18:42:29", 17.121
"2013/09/27 18:42:44", 17.108
"2013/09/27 18:43:14", 17.104
"2013/09/27 18:43:29", 17.107
"2013/09/27 18:43:44", 17.088
"2013/09/27 18:44:13", 17.072
"2013/09/27 18:44:29", 17.074
"2013/09/27 18:44:43", 17.084
"2013/09/27 18:45:14", 17.076
"2013/09/27 18:45:29", 17.114
"2013/09/27 18:45:44", 17.133
"2013/09/27 18:45:59", 17.154
"2013/09/27 18:46:14", 17.172
"2013/09/27 18:46:29", 17.204
"2013/09/27 18:46:44", 17.205
"2013/09/27 18:47:14", 17.193
"2013/09/27 18:47:29", 17.204
"2013/09/27 18:47:44", 17.178
"2013/09/27 18:48:14", 17.097
"2013/09/27 18:48:29", 17.059
"2013/09/27 18:48:44", 17.104
"2013/09/27 18:48:59", 17.005
"2013/09/27 18:49:14", 17.019
"2013/09/27 18:49:29", 17.065
"2013/09/27 18:49:44", 17.099
"2013/09/27 18:49:59", 17.066
"2013/09/27 18:50:14", 17.078
"2013/09/27 18:50:29", 17.109
"2013/09/27 18:50:44", 17.106
"2013/09/27 18:50:59", 17.080
"2013/09/27 18:51:14", 17.099
"2013/09/27 18:51:29", 17.182
"2013/09/27 18:51:44", 17.196
"2013/09/27 18:51:59", 17.195
"2013/09/27 18:52:14", 17.186
"2013/09/27 18:52:29", 17.185
"2013/09/27 18:52:44", 17.185
"2013/09/27 18:53:14", 17.131
"2013/09/27 18:53:29", 17.083
"2013/09/27 18:53:43", 17.080
"2013/09/27 18:54:13", 17.014
"2013/09/27 18:54:28", 17.057
"2013/09/27 18:54:43", 17.072
"2013/09/27 18:55:14", 17.098
"2013/09/27 18:55:29", 17.057
"2013/09/27 18:55:44", 17.043
"2013/09/27 18:56:14", 17.054
"2013/09/27 18:56:29", 17.091
"2013/09/27 18:56:44", 17.090
"2013/09/27 18:57:14", 17.056
"2013/09/27 18:57:29", 17.056
"2013/09/27 18:57:44", 17.009
"2013/09/27 18:58:14", 17.031
"2013/09/27 18:58:29", 17.014
"2013/09/27 18:58:44", 17.051
"2013/09/27 18:59:14", 16.962
"2013/09/27 18:59:29", 16.981
"2013/09/27 18:59:44", 17.005
"2013/09/27 19:00:14", 17.000
"2013/09/27 19:00:29", 16.966
"2013/09/27 19:00:44", 17.004
"2013/09/27 19:01:14", 16.948
"2013/09/27 19:01:29", 16.949
"2013/09/27 19:01:44", 16.969
"2013/09/27 19:02:14", 16.957
"2013/09/27 19:02:29", 16.920
"2013/09/27 19:02:44", 16.902
"2013/09/27 19:02:59", 16.891
"2013/09/27 19:03:14", 16.904
"2013/09/27 19:03:29", 16.897
"2013/09/27 19:03:43", 16.854
"2013/09/27 19:03:58", 16.866
"2013/09/27 19:04:13", 16.913
"2013/09/27 19:04:28", 16.928
"2013/09/27 19:04:43", 16.951
"2013/09/27 19:05:14", 16.921
"2013/09/27 19:05:29", 16.903
"2013/09/27 19:05:45", 16.923
"2013/09/27 19:05:59", 16.909
"2013/09/27 19:06:14", 16.939
"2013/09/27 19:06:29", 16.960
"2013/09/27 19:06:44", 16.978
"2013/09/27 19:07:14", 16.989
"2013/09/27 19:07:29", 16.989
"2013/09/27 19:07:44", 16.925
"2013/09/27 19:08:14", 16.971
"2013/09/27 19:08:29", 17.018
"2013/09/27 19:08:44", 16.960
"2013/09/27 19:09:14", 16.963
"2013/09/27 19:09:29", 16.919
"2013/09/27 19:09:44", 16.906
"2013/09/27 19:09:59", 16.942
"2013/09/27 19:10:14", 16.971
"2013/09/27 19:10:29", 16.978
"2013/09/27 19:10:44", 16.953
"2013/09/27 19:10:59", 16.960
"2013/09/27 19:11:14", 16.980
"2013/09/27 19:11:44", 16.985
"2013/09/27 19:11:59", 16.988
"2013/09/27 19:12:14", 17.011
"2013/09/27 19:12:44", 16.968
"2013/09/27 19:12:59", 16.944
"2013/09/27 19:13:14", 16.951
"2013/09/27 19:13:44", 16.934
"2013/09/27 19:13:58", 16.910
"2013/09/27 19:14:13", 16.898
"2013/09/27 19:14:28", 16.897
"2013/09/27 19:14:43", 16.893
"2013/09/27 19:14:58", 16.867
"2013/09/27 19:15:13", 16.898
"2013/09/27 19:15:29", 16.935
"2013/09/27 19:15:44", 16.913
"2013/09/27 19:15:59", 16.939
"2013/09/27 19:16:14", 16.932
"2013/09/27 19:16:44", 16.948
"2013/09/27 19:16:59", 16.918
"2013/09/27 19:17:14", 16.944
"2013/09/27 19:17:44", 17.004
"2013/09/27 19:17:59", 16.984
"2013/09/27 19:18:14", 17.007
"2013/09/27 19:18:29", 16.991
"2013/09/27 19:18:44", 16.976
"2013/09/27 19:18:59", 16.982
"2013/09/27 19:19:14", 16.995
"2013/09/27 19:19:44", 17.013
"2013/09/27 19:19:59", 17.010
"2013/09/27 19:20:14", 17.031
"2013/09/27 19:20:44", 17.050
"2013/09/27 19:20:59", 17.062
"2013/09/27 19:21:14", 17.087
"2013/09/27 19:21:44", 17.072
"2013/09/27 19:21:59", 17.070
"2013/09/27 19:22:14", 17.082
"2013/09/27 19:22:29", 17.100
"2013/09/27 19:22:44", 17.093
"2013/09/27 19:22:59", 17.101
"2013/09/27 19:23:14", 17.100
"2013/09/27 19:23:29", 17.089
"2013/09/27 19:23:44", 17.094
"2013/09/27 19:23:59", 17.103
"2013/09/27 19:24:13", 17.105
"2013/09/27 19:24:43", 17.116
"2013/09/27 19:24:58", 17.113
"2013/09/27 19:25:13", 17.120
"2013/09/27 19:25:44", 17.146
"2013/09/27 19:25:59", 17.154
"2013/09/27 19:26:14", 17.156
"2013/09/27 19:26:44", 17.162
"2013/09/27 19:26:59", 17.158
"2013/09/27 19:27:15", 17.145
"2013/09/27 19:27:44", 17.169
"2013/09/27 19:27:59", 17.166
"2013/09/27 19:28:14", 17.176
"2013/09/27 19:28:44", 17.187
"2013/09/27 19:28:59", 17.183
"2013/09/27 19:29:14", 17.190
"2013/09/27 19:29:44", 17.181
"2013/09/27 19:29:59", 17.181
"2013/09/27 19:30:14", 17.180
"2013/09/27 19:30:44", 17.167
"2013/09/27 19:30:59", 17.170
"2013/09/27 19:31:14", 17.188
"2013/09/27 19:31:29", 17.212
"2013/09/27 19:31:44", 17.186
"2013/09/27 19:31:59", 17.202
"2013/09/27 19:32:14", 17.228
"2013/09/27 19:32:44", 17.225
"2013/09/27 19:32:59", 17.220
"2013/09/27 19:33:14", 17.205
"2013/09/27 19:33:29", 17.195
"2013/09/27 19:33:44", 17.180
"2013/09/27 19:33:58", 17.200
"2013/09/27 19:34:14", 17.176
"2013/09/27 19:34:43", 17.192
"2013/09/27 19:34:58", 17.197
"2013/09/27 19:35:13", 17.236
"2013/09/27 19:35:44", 17.216
"2013/09/27 19:35:59", 17.213
"2013/09/27 19:36:14", 17.200
"2013/09/27 19:36:44", 17.216
"2013/09/27 19:36:59", 17.224
"2013/09/27 19:37:14", 17.226
"2013/09/27 19:37:44", 17.243
"2013/09/27 19:37:59", 17.246
"2013/09/27 19:38:14", 17.225
"2013/09/27 19:38:44", 17.214
"2013/09/27 19:38:59", 17.259
"2013/09/27 19:39:14", 17.218
"2013/09/27 19:39:44", 17.189
"2013/09/27 19:40:14", 17.254
"2013/09/27 19:40:44", 17.194
"2013/09/27 19:41:14", 17.199
"2013/09/27 19:41:29", 17.250
"2013/09/27 19:41:44", 17.226
"2013/09/27 19:42:14", 17.184
"2013/09/27 19:42:44", 17.230
"2013/09/27 19:43:14", 17.245
"2013/09/27 19:43:44", 17.179
"2013/09/27 19:44:13", 17.217
"2013/09/27 19:44:43", 17.215
"2013/09/27 19:45:13", 17.267
"2013/09/27 19:45:44", 17.168
"2013/09/27 19:46:14", 17.219
"2013/09/27 19:46:44", 17.207
"2013/09/27 19:47:14", 17.213
"2013/09/27 19:47:44", 17.192
"2013/09/27 19:48:14", 17.215
"2013/09/27 19:48:30", 17.208
"2013/09/27 19:48:44", 17.193
"2013/09/27 19:49:14", 17.129
"2013/09/27 19:49:44", 17.197
"2013/09/27 19:50:14", 17.133
"2013/09/27 19:50:44", 17.180
"2013/09/27 19:51:14", 17.192
"2013/09/27 19:51:44", 17.192
"2013/09/27 19:52:14", 17.175
"2013/09/27 19:52:44", 17.193
"2013/09/27 19:53:14", 17.226
"2013/09/27 19:53:44", 17.247
"2013/09/27 19:54:13", 17.199
"2013/09/27 19:54:28", 17.227
"2013/09/27 19:54:43", 17.241
"2013/09/27 19:54:59", 17.244
"2013/09/27 19:55:13", 17.204
"2013/09/27 19:55:30", 17.256
"2013/09/27 19:55:44", 17.256
"2013/09/27 19:55:59", 17.282
"2013/09/27 19:56:14", 17.228
"2013/09/27 19:56:44", 17.238
"2013/09/27 19:56:59", 17.226
"2013/09/27 19:57:14", 17.222
"2013/09/27 19:57:44", 17.230
"2013/09/27 19:57:59", 17.244
"2013/09/27 19:58:14", 17.226
"2013/09/27 19:58:29", 17.253
"2013/09/27 19:58:44", 17.240
"2013/09/27 19:58:59", 17.251
"2013/09/27 19:59:14", 17.236
"2013/09/27 19:59:29", 17.242
"2013/09/27 19:59:44", 17.265
"2013/09/27 20:00:14", 17.225
"2013/09/27 20:00:29", 17.240
"2013/09/27 20:00:44", 17.249
"2013/09/27 20:01:14", 17.284
"2013/09/27 20:01:29", 17.272
"2013/09/27 20:01:44", 17.286
"2013/09/27 20:01:59", 17.272
"2013/09/27 20:02:14", 17.241
"2013/09/27 20:02:29", 17.280
"2013/09/27 20:02:44", 17.266
"2013/09/27 20:02:59", 17.264
"2013/09/27 20:03:14", 17.280
"2013/09/27 20:03:43", 17.289
"2013/09/27 20:04:13", 17.219
"2013/09/27 20:04:43", 17.269
"2013/09/27 20:04:59", 17.214
"2013/09/27 20:05:14", 17.241
"2013/09/27 20:05:44", 17.252
"2013/09/27 20:05:59", 17.247
"2013/09/27 20:06:14", 17.195
"2013/09/27 20:06:29", 17.217
"2013/09/27 20:06:44", 17.201
"2013/09/27 20:06:59", 17.148
"2013/09/27 20:07:14", 17.197
"2013/09/27 20:07:29", 17.210
"2013/09/27 20:07:44", 17.184
"2013/09/27 20:07:59", 17.179
"2013/09/27 20:08:14", 17.189
"2013/09/27 20:08:29", 17.198
"2013/09/27 20:08:44", 17.202
"2013/09/27 20:08:59", 17.216
"2013/09/27 20:09:14", 17.225
"2013/09/27 20:09:29", 17.225
"2013/09/27 20:09:44", 17.250
"2013/09/27 20:09:59", 17.251
"2013/09/27 20:10:14", 17.262
"2013/09/27 20:10:29", 17.230
"2013/09/27 20:10:44", 17.250
"2013/09/27 20:10:59", 17.281
"2013/09/27 20:11:14", 17.245
"2013/09/27 20:11:29", 17.275
"2013/09/27 20:11:44", 17.213
"2013/09/27 20:11:59", 17.214
"2013/09/27 20:12:14", 17.210
"2013/09/27 20:12:29", 17.226
"2013/09/27 20:12:44", 17.243
"2013/09/27 20:12:59", 17.213
"2013/09/27 20:13:14", 17.232
"2013/09/27 20:13:29", 17.246
"2013/09/27 20:13:44", 17.241
"2013/09/27 20:13:58", 17.250
"2013/09/27 20:14:13", 17.243
"2013/09/27 20:14:28", 17.230
"2013/09/27 20:14:43", 17.296
"2013/09/27 20:14:58", 17.285
"2013/09/27 20:15:14", 17.267
"2013/09/27 20:15:29", 17.287
"2013/09/27 20:15:44", 17.307
"2013/09/27 20:15:59", 17.299
"2013/09/27 20:16:14", 17.257
"2013/09/27 20:16:29", 17.282
"2013/09/27 20:16:44", 17.303
"2013/09/27 20:17:00", 17.312
"2013/09/27 20:17:14", 17.302
"2013/09/27 20:17:29", 17.295
"2013/09/27 20:17:44", 17.265
"2013/09/27 20:17:59", 17.309
"2013/09/27 20:18:14", 17.269
"2013/09/27 20:18:29", 17.317
"2013/09/27 20:18:44", 17.323
"2013/09/27 20:18:59", 17.321
"2013/09/27 20:19:14", 17.288
"2013/09/27 20:19:29", 17.320
"2013/09/27 20:19:44", 17.329
"2013/09/27 20:19:59", 17.319
"2013/09/27 20:20:14", 17.344
"2013/09/27 20:20:29", 17.365
"2013/09/27 20:20:44", 17.346
"2013/09/27 20:20:59", 17.369
"2013/09/27 20:21:14", 17.345
"2013/09/27 20:21:29", 17.366
"2013/09/27 20:21:44", 17.376
"2013/09/27 20:21:59", 17.373
"2013/09/27 20:22:14", 17.398
"2013/09/27 20:22:29", 17.358
"2013/09/27 20:22:44", 17.385
"2013/09/27 20:22:59", 17.397
"2013/09/27 20:23:14", 17.438
"2013/09/27 20:23:29", 17.393
"2013/09/27 20:23:44", 17.369
"2013/09/27 20:23:59", 17.419
"2013/09/27 20:24:13", 17.388
"2013/09/27 20:24:28", 17.407
"2013/09/27 20:24:43", 17.413
"2013/09/27 20:24:59", 17.437
"2013/09/27 20:25:14", 17.387
"2013/09/27 20:25:29", 17.405
"2013/09/27 20:25:44", 17.415
"2013/09/27 20:25:59", 17.433
"2013/09/27 20:26:14", 17.406
"2013/09/27 20:26:29", 17.438
"2013/09/27 20:26:44", 17.442
"2013/09/27 20:26:59", 17.450
"2013/09/27 20:27:14", 17.442
"2013/09/27 20:27:29", 17.426
"2013/09/27 20:27:44", 17.467
"2013/09/27 20:27:59", 17.445
"2013/09/27 20:28:14", 17.463
"2013/09/27 20:28:29", 17.450
"2013/09/27 20:28:44", 17.456
"2013/09/27 20:28:59", 17.434
"2013/09/27 20:29:14", 17.464
"2013/09/27 20:29:29", 17.458
"2013/09/27 20:29:44", 17.460
"2013/09/27 20:29:59", 17.439
"2013/09/27 20:30:14", 17.439
"2013/09/27 20:30:29", 17.442
"2013/09/27 20:30:44", 17.429
"2013/09/27 20:30:59", 17.445
"2013/09/27 20:31:14", 17.454
"2013/09/27 20:31:29", 17.442
"2013/09/27 20:31:44", 17.443
"2013/09/27 20:31:59", 17.436
"2013/09/27 20:32:14", 17.422
"2013/09/27 20:32:29", 17.415
"2013/09/27 20:32:44", 17.436
"2013/09/27 20:32:59", 17.446
"2013/09/27 20:33:14", 17.406
"2013/09/27 20:33:28", 17.433
"2013/09/27 20:33:43", 17.426
"2013/09/27 20:33:58", 17.438
"2013/09/27 20:34:13", 17.424
"2013/09/27 20:34:28", 17.440
"2013/09/27 20:34:44", 17.431
"2013/09/27 20:34:59", 17.437
"2013/09/27 20:35:14", 17.450
"2013/09/27 20:35:29", 17.419
"2013/09/27 20:35:44", 17.417
"2013/09/27 20:35:59", 17.406
"2013/09/27 20:36:14", 17.426
"2013/09/27 20:36:29", 17.411
"2013/09/27 20:36:44", 17.450
"2013/09/27 20:36:59", 17.429
"2013/09/27 20:37:14", 17.442
"2013/09/27 20:37:29", 17.437
"2013/09/27 20:37:44", 17.449
"2013/09/27 20:37:59", 17.447
"2013/09/27 20:38:14", 17.440
"2013/09/27 20:38:29", 17.436
"2013/09/27 20:38:44", 17.443
"2013/09/27 20:38:59", 17.453
"2013/09/27 20:39:14", 17.461
"2013/09/27 20:39:29", 17.446
"2013/09/27 20:39:44", 17.457
"2013/09/27 20:39:59", 17.464
"2013/09/27 20:40:14", 17.477
"2013/09/27 20:40:29", 17.457
"2013/09/27 20:40:44", 17.463
"2013/09/27 20:40:59", 17.455
"2013/09/27 20:41:14", 17.471
"2013/09/27 20:41:29", 17.471
"2013/09/27 20:41:44", 17.449
"2013/09/27 20:41:59", 17.465
"2013/09/27 20:42:14", 17.467
"2013/09/27 20:42:29", 17.492
"2013/09/27 20:42:44", 17.464
"2013/09/27 20:42:59", 17.482
"2013/09/27 20:43:13", 17.463
"2013/09/27 20:43:28", 17.494
"2013/09/27 20:43:43", 17.453
"2013/09/27 20:43:58", 17.452
"2013/09/27 20:44:13", 17.450
"2013/09/27 20:44:29", 17.485
"2013/09/27 20:44:44", 17.476
"2013/09/27 20:44:59", 17.476
"2013/09/27 20:45:14", 17.470
"2013/09/27 20:45:30", 17.481
"2013/09/27 20:45:44", 17.434
"2013/09/27 20:45:59", 17.478
"2013/09/27 20:46:14", 17.483
"2013/09/27 20:46:29", 17.477
"2013/09/27 20:46:44", 17.454
"2013/09/27 20:46:59", 17.452
"2013/09/27 20:47:14", 17.423
"2013/09/27 20:47:29", 17.466
"2013/09/27 20:47:44", 17.473
"2013/09/27 20:47:59", 17.482
"2013/09/27 20:48:14", 17.467
"2013/09/27 20:48:29", 17.478
"2013/09/27 20:48:44", 17.462
"2013/09/27 20:48:59", 17.469
"2013/09/27 20:49:14", 17.462
"2013/09/27 20:49:29", 17.475
"2013/09/27 20:49:44", 17.459
"2013/09/27 20:49:59", 17.467
"2013/09/27 20:50:14", 17.472
"2013/09/27 20:50:29", 17.433
"2013/09/27 20:50:44", 17.494
"2013/09/27 20:50:59", 17.480
"2013/09/27 20:51:14", 17.501
"2013/09/27 20:51:29", 17.484
"2013/09/27 20:51:44", 17.472
"2013/09/27 20:51:59", 17.454
"2013/09/27 20:52:14", 17.471
"2013/09/27 20:52:29", 17.490
"2013/09/27 20:52:44", 17.488
"2013/09/27 20:52:59", 17.506
"2013/09/27 20:53:13", 17.504
"2013/09/27 20:53:28", 17.527
"2013/09/27 20:53:43", 17.492
"2013/09/27 20:53:58", 17.486
"2013/09/27 20:54:13", 17.467
"2013/09/27 20:54:28", 17.475
"2013/09/27 20:54:44", 17.510
"2013/09/27 20:54:59", 17.502
"2013/09/27 20:55:14", 17.532
"2013/09/27 20:55:29", 17.506
"2013/09/27 20:55:44", 17.535
"2013/09/27 20:55:59", 17.510
"2013/09/27 20:56:14", 17.498
"2013/09/27 20:56:29", 17.479
"2013/09/27 20:56:44", 17.507
"2013/09/27 20:56:59", 17.482
"2013/09/27 20:57:14", 17.493
"2013/09/27 20:57:29", 17.492
"2013/09/27 20:57:44", 17.499
"2013/09/27 20:57:59", 17.489
"2013/09/27 20:58:14", 17.541
"2013/09/27 20:58:29", 17.458
"2013/09/27 20:58:44", 17.511
"2013/09/27 20:58:59", 17.510
"2013/09/27 20:59:14", 17.496
"2013/09/27 20:59:29", 17.498
"2013/09/27 20:59:44", 17.529
"2013/09/27 20:59:59", 17.536
"2013/09/27 21:00:14", 17.536
"2013/09/27 21:00:29", 17.533
"2013/09/27 21:00:44", 17.520
"2013/09/27 21:00:59", 17.530
"2013/09/27 21:01:14", 17.526
"2013/09/27 21:01:29", 17.507
"2013/09/27 21:01:44", 17.529
"2013/09/27 21:01:59", 17.479
"2013/09/27 21:02:14", 17.476
"2013/09/27 21:02:29", 17.499
"2013/09/27 21:02:44", 17.475
"2013/09/27 21:02:59", 17.512
"2013/09/27 21:03:14", 17.505
"2013/09/27 21:03:28", 17.510
"2013/09/27 21:03:43", 17.494
"2013/09/27 21:03:58", 17.509
"2013/09/27 21:04:13", 17.524
"2013/09/27 21:04:28", 17.529
"2013/09/27 21:04:44", 17.513
"2013/09/27 21:04:59", 17.500
"2013/09/27 21:05:14", 17.482
"2013/09/27 21:05:29", 17.496
"2013/09/27 21:05:44", 17.510
"2013/09/27 21:05:59", 17.500
"2013/09/27 21:06:14", 17.514
"2013/09/27 21:06:29", 17.486
"2013/09/27 21:06:45", 17.491
"2013/09/27 21:06:59", 17.480
"2013/09/27 21:07:14", 17.504
"2013/09/27 21:07:29", 17.510
"2013/09/27 21:07:44", 17.528
"2013/09/27 21:07:59", 17.509
"2013/09/27 21:08:14", 17.472
"2013/09/27 21:08:29", 17.487
"2013/09/27 21:08:44", 17.513
"2013/09/27 21:08:59", 17.481
"2013/09/27 21:09:14", 17.431
"2013/09/27 21:09:29", 17.506
"2013/09/27 21:09:44", 17.487
"2013/09/27 21:09:59", 17.465
"2013/09/27 21:10:14", 17.431
"2013/09/27 21:10:29", 17.480
"2013/09/27 21:10:44", 17.479
"2013/09/27 21:10:59", 17.488
"2013/09/27 21:11:14", 17.403
"2013/09/27 21:11:29", 17.469
"2013/09/27 21:11:44", 17.454
"2013/09/27 21:11:59", 17.429
"2013/09/27 21:12:14", 17.459
"2013/09/27 21:12:29", 17.476
"2013/09/27 21:12:44", 17.433
"2013/09/27 21:12:59", 17.478
"2013/09/27 21:13:14", 17.487
"2013/09/27 21:13:29", 17.428
"2013/09/27 21:13:44", 17.388
"2013/09/27 21:13:58", 17.413
"2013/09/27 21:14:13", 17.472
"2013/09/27 21:14:28", 17.471
"2013/09/27 21:14:43", 17.394
"2013/09/27 21:14:58", 17.472
"2013/09/27 21:15:13", 17.456
"2013/09/27 21:15:29", 17.496
"2013/09/27 21:15:44", 17.481
"2013/09/27 21:15:59", 17.452
"2013/09/27 21:16:14", 17.485
"2013/09/27 21:16:29", 17.493
"2013/09/27 21:16:44", 17.465
"2013/09/27 21:16:59", 17.477
"2013/09/27 21:17:14", 17.470
"2013/09/27 21:17:29", 17.487
"2013/09/27 21:17:44", 17.467
"2013/09/27 21:17:59", 17.490
"2013/09/27 21:18:14", 17.470
"2013/09/27 21:18:29", 17.486
"2013/09/27 21:18:44", 17.449
"2013/09/27 21:18:59", 17.475
"2013/09/27 21:19:14", 17.466
"2013/09/27 21:19:29", 17.473
"2013/09/27 21:19:44", 17.417
"2013/09/27 21:19:59", 17.452
"2013/09/27 21:20:14", 17.444
"2013/09/27 21:20:29", 17.444
"2013/09/27 21:20:44", 17.473
"2013/09/27 21:20:59", 17.434
"2013/09/27 21:21:14", 17.458
"2013/09/27 21:21:29", 17.443
"2013/09/27 21:21:44", 17.465
"2013/09/27 21:21:59", 17.456
"2013/09/27 21:22:14", 17.456
"2013/09/27 21:22:29", 17.448
"2013/09/27 21:22:44", 17.440
"2013/09/27 21:22:59", 17.421
"2013/09/27 21:23:14", 17.425
"2013/09/27 21:23:29", 17.429
"2013/09/27 21:23:43", 17.428
"2013/09/27 21:23:58", 17.428
